Date,Close
01/01/2020 15:30:00,1278.6
02/01/2020 15:30:00,1286.75
03/01/2020 15:30:00,1268.4
06/01/2020 15:30:00,1240.95
07/01/2020 15:30:00,1260.6
08/01/2020 15:30:00,1257.3
09/01/2020 15:30:00,1271.4
10/01/2020 15:30:00,1282.7
13/01/2020 15:30:00,1286
14/01/2020 15:30:00,1289.5
15/01/2020 15:30:00,1284.25
16/01/2020 15:30:00,1287.65
17/01/2020 15:30:00,1278.15
20/01/2020 15:30:00,1254.9
21/01/2020 15:30:00,1244.35
22/01/2020 15:30:00,1240.85
23/01/2020 15:30:00,1244.85
24/01/2020 15:30:00,1244.55
27/01/2020 15:30:00,1213.2
28/01/2020 15:30:00,1223.2
29/01/2020 15:30:00,1235.85
30/01/2020 15:30:00,1226.05
31/01/2020 15:30:00,1226.3
01/02/2020 17:00:00,1199.75
03/02/2020 15:30:00,1192.8
04/02/2020 15:30:00,1229.8
05/02/2020 15:30:00,1244.65
06/02/2020 15:30:00,1239.8
07/02/2020 15:30:00,1242.2
10/02/2020 15:30:00,1240.3
11/02/2020 15:30:00,1240.6
12/02/2020 15:30:00,1249
13/02/2020 15:30:00,1241.4
14/02/2020 15:30:00,1219.35
17/02/2020 15:30:00,1217.15
18/02/2020 15:30:00,1213.25
19/02/2020 15:30:00,1227.2
20/02/2020 15:30:00,1217.1
24/02/2020 15:30:00,1209.95
25/02/2020 15:30:00,1200.3
26/02/2020 15:30:00,1199.25
27/02/2020 15:30:00,1199.45
28/02/2020 15:30:00,1177.65
02/03/2020 15:30:00,1179.6
03/03/2020 15:30:00,1181.8
04/03/2020 15:30:00,1148.85
05/03/2020 15:30:00,1151.35
06/03/2020 15:30:00,1134.9
09/03/2020 15:30:00,1107.3
11/03/2020 15:30:00,1113.8
12/03/2020 15:30:00,1021.3
13/03/2020 15:30:00,1069.8
16/03/2020 15:30:00,999.5
17/03/2020 15:30:00,975.1
18/03/2020 15:30:00,876.9
19/03/2020 15:30:00,895.55
20/03/2020 15:30:00,882.85
23/03/2020 15:30:00,771.55
24/03/2020 15:30:00,767.7
25/03/2020 15:30:00,856.75
26/03/2020 15:30:00,901.1
27/03/2020 15:30:00,904.45
30/03/2020 15:30:00,831.65
31/03/2020 15:30:00,861.9
01/04/2020 15:30:00,829.65
03/04/2020 15:30:00,813.85
07/04/2020 15:30:00,896.1
08/04/2020 15:30:00,888.9
09/04/2020 15:30:00,925.05
13/04/2020 15:30:00,895.35
